GO	term	class	p	p_corr	n_genes	n_study	n_go	study_genes	per	class_label
GO:0030667	secretory granule membrane	cellular_component	8.053420902190295e-13	2.953545293663743e-11	51	4582	90	['SELL', 'RHOA', 'CD93', 'RHOG', 'RAB10', 'RAC1', 'LILRB3', 'RAB18', 'SERPINB6', 'ATP6V0A1', 'SERPINB10', 'IGF2R', 'RAB4B', 'PTPRC', 'AP2A2', 'ANPEP', 'CD14', 'COPB1', 'FCGR2A', 'IQGAP2', 'FCGR3B', 'HLA-B', 'HLA-C', 'CD177', 'SIGLEC9', 'SCG3', 'PECAM1', 'DOK3', 'B4GALT1', 'VAMP2', 'VAMP7', 'CD44', 'DIAPH1', 'CD55', 'CD58', 'RAB7A', 'ADGRE5', 'DBH', 'SIRPB1', 'MME', 'VAMP8', 'CR1', 'RAB5B', 'RAB6A', 'SLC2A3', 'IQGAP1', 'LGALS3', 'CA4', 'FABP5', 'ITPR3', 'NCKAP1L']	0.5666666666666667	Cellular Component
GO:0043235	receptor complex	cellular_component	1.1226424923295247e-12	4.02365275091741e-11	85	4582	186	['EPHB4', 'KCTD12', 'IL13RA1', 'ERBB2', 'ERBB3', 'ERBB4', 'PDGFRA', 'PDGFRB', 'AXL', 'INSR', 'GPRC5C', 'ITGA3', 'ITGB1', 'LRP1B', 'ITGB2', 'ITGB3', 'ITGB4', 'ITGB5', 'ITGB7', 'GFRA1', 'GFRA2', 'GFRA3', 'LRP8', 'NRP1', 'ITPR3', 'GHR', 'TYRO3', 'MET', 'PTPRB', 'PIGR', 'PTPRN2', 'LOXL4', 'KDR', 'FGFR1', 'FGFR3', 'FGFR2', 'FGFR4', 'MERTK', 'KIT', 'NOTCH1', 'NOTCH2', 'NOTCH3', 'DDR1', 'VLDLR', 'FLT1', 'FLT3', 'FLT4', 'PLXDC1', 'GPR37', 'ITLN1', 'NTRK2', 'NTRK3', 'ROR1', 'DDR2', 'RET', 'APP', 'TEK', 'CR2', 'LDLR', 'LEPR', 'CD200R1', 'TGFBR2', 'LIFR', 'TGFBR3', 'PLA2R1', 'IGF1R', 'CSF1R', 'TIE1', 'EGFR', 'CD36', 'LRP1', 'LRP2', 'MTTP', 'LRP5', 'FCRL5', 'OSMR', 'TNFRSF1A', 'ENG', 'IL2RG', 'IL4R', 'IL5RA', 'IL6R', 'IL6ST', 'GPRC5B', 'EPHA1']	0.45698924731182794	Cellular Component
GO:0005884	actin filament	cellular_component	2.5816767307155277e-12	9.047342676307528e-11	46	4582	79	['TPM1', 'TPM2', 'TPM3', 'TPM4', 'DNAJA3', 'EZR', 'RAC1', 'CORO1A', 'LIMA1', 'WAS', 'WIPF1', 'INF2', 'MYO9B', 'ANXA1', 'ACTBL2', 'CORO1C', 'ACTA1', 'POTEF', 'ACTB', 'DIAPH1', 'PAK1', 'ACTG1', 'AIF1', 'TMOD1', 'MYO1B', 'TWF2', 'RCSD1', 'POTEI', 'ACTN1', 'ACTN2', 'ACTN3', 'CORO1B', 'LCP1', 'CTTN', 'CORO7', 'TEK', 'PLS1', 'PLS3', 'HCK', 'POF1B', 'PALLD', 'COTL1', 'DMTN', 'RAC2', 'IQGAP1', 'TWF1']	0.5822784810126582	Cellular Component
GO:0016460	myosin II complex	cellular_component	4.710388686658509e-12	1.6148441214914062e-10	22	4582	25	['MYL12A', 'MYH1', 'MYH2', 'MYH3', 'MYH4', 'MYH6', 'MYH7', 'MYH8', 'MYH9', 'MYH10', 'MYH11', 'MYL1', 'MYL3', 'MYL4', 'MYL6', 'MYL9', 'MYH13', 'MYH14', 'MYH7B', 'MYL6B', 'MYO18A', 'LIMCH1']	0.88	Cellular Component
GO:0035577	azurophil granule membrane	cellular_component	6.010639867108295e-12	2.016761504346762e-10	37	4582	58	['VAPA', 'GLIPR1', 'ATP6V0C', 'RAP1B', 'PSAP', 'MANBA', 'MGST1', 'PIGR', 'PRCP', 'VNN1', 'BST2', 'SURF4', 'AZU1', 'ACP3', 'TOM1', 'VAMP7', 'CPNE3', 'CEACAM8', 'IRAG2', 'CPNE1', 'CD68', 'CEACAM6', 'DNAJC5', 'LAMP1', 'LAMP2', 'NCSTN', 'CKAP4', 'LAMTOR1', 'MAGT1', 'VAMP8', 'NDUFC2', 'DDOST', 'GAA', 'RAB5C', 'STOM', 'B4GALT1', 'SNAP29']	0.6379310344827587	Cellular Component
GO:0106139	symbiont cell surface	cellular_component	2.5989660637679754e-11	8.538686422004369e-10	18	4582	19	['GBP1', 'FCN3', 'CFH', 'C1QA', 'C1QB', 'C1QC', 'C1R', 'C1S', 'C2', 'C3', 'FCN1', 'C4A', 'C4B', 'FCN2', 'MASP1', 'CFB', 'MBL2', 'MASP2']	0.9473684210526315	Cellular Component
GO:0034364	high-density lipoprotein particle	cellular_component	3.5195489481165345e-11	1.132720141057097e-09	16	4582	16	['APOL1', 'APOM', 'PON1', 'PLA2G7', 'APOA5', 'APOA1', 'APOA2', 'APOA4', 'CETP', 'PLTP', 'APOC1', 'APOC4', 'LCAT', 'APOE', 'APOH', 'APP']	1.0	Cellular Component
GO:0005911	cell-cell junction	cellular_component	4.5497362341528296e-11	1.4349868082518027e-09	62	4582	127	['TGFB1I1', 'MPP1', 'DES', 'FLNA', 'MYH2', 'MYADM', 'JUP', 'CDSN', 'FAT1', 'LIMS1', 'HEG1', 'PTK7', 'RAP1B', 'COL17A1', 'F11R', 'DSC3', 'PNN', 'DSG1', 'DSG2', 'DSG3', 'PTPRJ', 'PTPRK', 'PTPRM', 'PKP3', 'PECAM1', 'SRC', 'NECTIN2', 'ACTB', 'PAK1', 'PAK2', 'ACTG1', 'ESAM', 'DLG1', 'CLIC4', 'KIRREL1', 'CLDN5', 'ADAM17', 'CTNNA1', 'ACTN1', 'FGFR4', 'SCRIB', 'CTNNB1', 'CTNND1', 'WDR1', 'ITGA5', 'PARD3', 'FSCN1', 'EPB41L3', 'FLOT1', 'TEK', 'MAP2K2', 'CDH2', 'PCDH1', 'ITGB3', 'TENM2', 'CDH5', 'CNN2', 'JAM3', 'CXADR', 'ADGRL3', 'VCL', 'CEACAM1']	0.4881889763779528	Cellular Component
GO:0032991	protein-containing complex	cellular_component	7.804355232981525e-11	2.4132290592964443e-09	194	4582	565	['CDKN2A', 'CFHR1', 'CFHR2', 'MYH2', 'HSP90B1', 'PADI4', 'MYH9', 'TES', 'EMC1', 'ZMPSTE24', 'PDGFRA', 'CNST', 'RBM10', 'SPTB', 'PECAM1', 'HSPH1', 'RPS7', 'UGGT1', 'ACTA2', 'ACTB', 'MBP', 'VSIG4', 'CKAP5', 'PHB2', 'NASP', 'HMGB2', 'RCC1', 'ACTN4', 'HMGCL', 'CFHR5', 'RILP', 'NCLN', 'DCTN1', 'DDB1', 'ITGB3', 'HNRNPC', 'MFF', 'STAT1', 'HNRNPU', 'DHX9', 'PTN', 'RPL23', 'STK4', 'BMP2', 'PRAM1', 'DFFA', 'PTPN1', 'PARP1', 'BMP6', 'PTPN6', 'RPL11', 'PTPN11', 'TOP2A', 'ADSL', 'H3C1', 'F11R', 'SUGT1', 'SOD1', 'HYPK', 'UBE2N', 'H4C1', 'CLU', 'UBE2V1', 'NAE1', 'PRDX3', 'CLTC', 'FEN1', 'TMEM147', 'FBXO7', 'SYK', 'USP7', 'SCP2', 'RAB7A', 'TOLLIP', 'SNU13', 'AKT1', 'STIP1', 'PLCB3', 'ALB', 'FKBP8', 'YWHAQ', 'DMD', 'CRB2', 'QARS1', 'HSPA1A', 'UTRN', 'HSPA5', 'VCL', 'CNTFR', 'HSP90AA1', 'VCP', 'HSP90AB1', 'RAD23A', 'HSPD1', 'CUL4B', 'NPM1', 'SEMG1', 'EZR', 'COL6A1', 'COL6A2', 'RAN', 'NPPA', 'NPPB', 'SET', 'EPS8L2', 'OGT', 'UBQLN1', 'WARS1', 'GRWD1', 'CISD2', 'CALM1', 'TRA2B', 'RBBP4', 'LAMTOR5', 'TRMT112', 'PEX3', 'NUMA1', 'GPX4', 'OLFM4', 'HAT1', 'ESAM', 'DNM1L', 'CAT', 'UBA3', 'FIS1', 'CAVIN3', 'IFITM2', 'CAV1', 'XPO1', 'APP', 'IPO4', 'XRCC5', 'KLK3', 'PPIA', 'RBM39', 'CRK', 'ARF1', 'STT3B', 'PPP1CC', 'CRYAB', 'SRRT', 'USP10', 'TGM3', 'CORO1A', 'RAB3GAP1', 'SH3GLB1', 'CD9', 'DAZAP1', 'KHDRBS1', 'PPP5C', 'EGFR', 'P4HB', 'TRIM28', 'CBX5', 'TJP1', 'PPM1F', 'WASF2', 'PYCARD', 'PAK1', 'PRKAR1A', 'PRKAR2A', 'CD74', 'H3-3A', 'LTBP1', 'CAVIN1', 'PRKDC', 'LTF', 'CTNNB1', 'ATP1A1', 'SNCA', 'CDC42', 'GGA1', 'PTGES3', 'RPL3', 'GDF11', 'RPL5', 'HCFC1', 'SERPINA5', 'SNTB1', 'SNX1', 'EPB41', 'XRCC6', 'CXADR', 'VPS29', 'RPL10', 'HTT', 'HDAC1', 'HDAC2', 'SNX2', 'KDM1A', 'CACHD1', 'CACNA2D3', 'NDUFB4', 'TTI2']	0.336283185840708	Cellular Component
GO:0005634	nucleus	cellular_component	8.113391314330714e-11	2.460541942826834e-09	917	4582	4906	['RPL22', 'RPL23A', 'RIDA', 'MAGEA4', 'SRRM1', 'SERPINA3', 'RPL30', 'HDAC11', 'AARS1', 'ERBB2', 'ERBB4', 'SF3B4', 'TMA16', 'ZNF326', 'AKAP8', 'ERH', 'FSTL3', 'STUB1', 'RPLP0', 'MAPT', 'FBL', 'RPS3', 'USP11', 'SMNDC1', 'USP9X', 'BCAS2', 'RBM10', 'RPS6', 'SMC1A', 'SF3A1', 'RPS7', 'MBNL1', 'ACTB', 'RPS13', 'MCM2', 'MCM3', 'MCM4', 'MCM5', 'MCM6', 'MCM7', 'ACTN4', 'EWSR1', 'RPS18', 'ACTL6A', 'RPS25', 'RPS27A', 'RRM2', 'ADAR', 'ADARB2', 'CLIP1', 'H3C15', 'PICALM', 'NT5C', 'SVEP1', 'STX1B', 'ADD1', 'FABP4', 'FABP1', 'FABP2', 'FABP3', 'FABP5', 'FABP6', 'FABP7', 'EHD4', 'EHD3', 'EHD2', 'S100A1', 'S100A4', 'ADK', 'S100A6', 'S100A7', 'YOD1', 'S100A11', 'S100A12', 'S100A13', 'S100B', 'PARP1', 'S100P', 'FAT1', 'SAFB', 'FBP1', 'TC2N', 'NDRG1', 'H3C1', 'RACK1', 'SARS1', 'DNAJC8', 'XPO5', 'H4C1', 'BASP1', 'SERPINB3', 'AGER', 'UCHL5', 'CRLF3', 'PRMT5', 'ARIH2', 'NUFIP2', 'FEN1', 'RBM14', 'MLH1', 'AIF1', 'AKT1', 'AKT2', 'MACROH2A2', 'FGFR2', 'FH', 'FHL1', 'FHL2', 'FHL3', 'MMP14', 'ANAPC7', 'STK24', 'SYNCRIP', 'DHX16', 'CUL4B', 'CUL4A', 'CUL3', 'CUL2', 'CUL1', 'CARM1', 'MPO', 'UBE2J1', 'FLII', 'MRE11', 'FLNA', 'BIN1', 'XRN2', 'SMARCA5', 'MYBBP1A', 'SORBS2', 'SET', 'SFPQ', 'OGT', 'DDX17', 'ANG', 'FMR1', 'SFRP4', 'SRSF1', 'SRSF2', 'DCPS', 'SRSF7', 'NAA15', 'TRA2B', 'RTCB', 'HSPA4L', 'BKGD', 'GLRX3', 'FOLR1', 'ANXA1', 'ANXA2', 'ANP32B', 'TRMT112', 'ACAD9', 'ANXA3', 'ANXA4', 'RANBP3', 'ANXA6', 'ANXA7', 'ANXA11', 'RGCC', 'SGTA', 'SH3BGRL', 'MACROD1', 'SHMT1', 'GSKIP', 'APEX1', 'HAT1', 'PHF6', 'SHMT2', 'H2AC21', 'DGKZ', 'APLP2', 'YBX3', 'MSH2', 'COPS3', 'MSH3', 'PPP6R1', 'API5', 'OSGEP', 'APP', 'PIR', 'DNPH1', 'PRPF8', 'SMC2', 'SARNP', 'SKP1', 'AQP1', 'PABPC1', 'MEAK7', 'H3-7', 'DIS3', 'UFM1', 'YARS1', 'RRP1', 'STAMBP', 'KHSRP', 'DHX30', 'MSMB', 'RALY', 'MSRA', 'MT1F', 'ATF6', 'IGF2BP1', 'ARL3', 'IGF2BP3', 'MT1X', 'MT2A', 'UBE2O', 'ARRB1', 'CCDC124', 'CHMP4A', 'BABAM1', 'RUVBL1', 'KHDRBS1', 'CELF1', 'SND1', 'WDR11', 'CTCF', 'NUDT1', 'ASAH1', 'MTOR', 'GNA13', 'PYCARD', 'RTRAF', 'FHOD1', 'SF3B6', 'RTCA', 'PPIL1', 'SMARCA2', 'AKR1C3', 'CCAR1', 'SMARCC1', 'PDCD11', 'ACIN1', 'CCAR2', 'SMARCE1', 'DYNLL1', 'ZFHX3', 'FUS', 'LSM2', 'CACYBP', 'SNCA', 'SKIC8', 'SNRNP70', 'SNRPA1', 'OGA', 'FYB1', 'PTGES3', 'SNRPD1', 'SNRPD2', 'LSM8', 'SNRPD3', 'SNRPE', 'SNRPF', 'SNRPG', 'SNRNP200', 'EXOSC7', 'PALLD', 'XRCC6', 'KDM1A', 'SOD1', 'HSPB7', 'AHNAK2', 'XPO7', 'TNIK', 'DHX36', 'CMPK1', 'EDF1', 'MYH9', 'ADAM19', 'AGO2', 'CAND1', 'GAMT', 'LUC7L3', 'RRP1B', 'GAPDH', 'SWAP70', 'GON7', 'HSPH1', 'PABPC4', 'HNRNPM', 'NAP1L1', 'NAP1L4', 'BAX', 'SRP14', 'C19orf33', 'LHPP', 'NCBP1', 'NCL', 'GCHFR', 'SSB', 'SSRP1', 'ACSS2', 'HPSE', 'RUVBL2', 'ERBIN', 'LANCL2', 'BANF1', 'PDCD4', 'STAT1', 'STAT3', 'LSM1', 'IQGAP1', 'LSM3', 'DRG1', 'STC1', 'SEPTIN2', 'HSPA13', 'BLMH', 'NEDD8', 'STK4', 'CCN5', 'TXNL4A', 'FAM120A', 'PSME4', 'NSFL1C', 'TCERG1', 'MAGED2', 'COPS8', 'JMJD6', 'SUB1', 'SUPT5H', 'P3H1', 'FUBP1', 'APOBEC2', 'DPY30', 'BTK', 'SVIL', 'CPNE3', 'SF3A3', 'PRP4K', 'C1QBP', 'HNRNPA0', 'DNAJC9', 'CBX1', 'CPNE1', 'SNU13', 'HTATSF1', 'PRPF19', 'STIP1', 'LOXL3', 'TAF2', 'YWHAQ', 'CREB3L3', 'ADIRF', 'NME1', 'FERMT2', 'COPS6', 'NOP2', 'TALDO1', 'MYRF', 'NONO', 'FUBP3', 'COPS5', 'JPT2', 'SF3B2', 'SPRYD4', 'PTTG1IP', 'NOTCH1', 'NOTCH2', 'NOTCH4', 'SFN', 'NPM1', 'TCEA1', 'CAD', 'CALB1', 'CALB2', 'NUDT16', 'CALM1', 'HTRA2', 'MAT2B', 'YBX1', 'CALML3', 'CALR', 'NUDT21', 'CPSF6', 'CAPG', 'TUBA1C', 'GPS1', 'CLIC3', 'GPX4', 'NUMA1', 'USP24', 'CASP3', 'TPPP', 'GRB2', 'CASP6', 'BAZ1B', 'XPO4', 'UBA3', 'UBE2M', 'PPP1R11', 'PRSS23', 'POLE3', 'HNRNPUL1', 'ATE1', 'ECPAS', 'PAPSS2', 'PAPSS1', 'ABHD14B', 'OGDH', 'CBS', 'GSK3A', 'FAF1', 'GSN', 'CCNA2', 'TGFB1', 'SART1', 'DNAJA3', 'TARDBP', 'USP10', 'MSH6', 'TGM2', 'RGN', 'LSM6', 'DCUN1D1', 'NMI', 'GTF2I', 'MYG1', 'SF3B3', 'NUDT5', 'NUDT3', 'SF3B1', 'PSIP1', 'PRPF4', 'FAM50A', 'AIFM1', 'PA2G4', 'CBX5', 'PKP3', 'PDCD5', 'PAFAH1B1', 'PRDX1', 'H1-0', 'H1-2', 'H1-3', 'H1-4', 'H1-5', 'SUPT16H', 'CYCS', 'MEPCE', 'CTNNBL1', 'PAK2', 'TMPO', 'TMSB4X', 'CD74', 'H3-3A', 'PAWR', 'CDK1', 'OLFM2', 'CDC5L', 'SEPTIN7', 'MTREX', 'TNNI2', 'SRRM2', 'PCBP1', 'PCBP2', 'PADI2', 'HCFC1', 'TOP1', 'TOP2A', 'HCLS1', 'TP53BP1', 'PCNA', 'LRRFIP1', 'HTT', 'HDAC1', 'HDAC2', 'HDGF', 'CDK6', 'MTA2', 'CDKN2A', 'WBP2', 'CDKN2C', 'TPR', 'GTPBP4', 'TPT1', 'SYNPO2', 'PADI4', 'HIP1', 'UBE2K', 'HINT1', 'CASP14', 'UBE2L6', 'CENPF', 'CFL1', 'PARK7', 'PHB2', 'CBX3', 'HMGB1', 'U2AF2', 'HMGB2', 'HMGN1', 'HMGN2', 'RCC1', 'CHD1', 'CHD2', 'SYNPO', 'CHD4', 'PFDN2', 'PFDN4', 'HMGA1', 'PFDN5', 'KPNA6', 'TSNAX', 'EDC4', 'PFKM', 'FAM98B', 'PFN1', 'COPS2', 'TRIP13', 'HNRNPA1', 'HNRNPA2B1', 'HNRNPAB', 'HNRNPC', 'HNRNPD', 'HNRNPF', 'ELAC2', 'HNRNPH1', 'HNRNPH2', 'HNRNPH3', 'HNRNPK', 'HNRNPL', 'HNRNPU', 'RPRD1B', 'PHB1', 'EFTUD2', 'MTPN', 'CIRBP', 'TXN', 'TBCB', 'TYMS', 'NHERF2', 'UBA1', 'SERPINB9', 'CTPS2', 'PLAA', 'UBE2H', 'UBE2I', 'HYPK', 'UBE2L3', 'UBE2N', 'CLU', 'CLIC1', 'CLIC2', 'SASH3', 'UBE2V1', 'UBE2V2', 'SUMO1', 'AHNAK', 'PIN1', 'CLNS1A', 'PIP', 'GRAP2', 'UGDH', 'FBXO7', 'RBM15B', 'PKM', 'PKP1', 'TJP2', 'NUCKS1', 'DDX23', 'PLA2G4A', 'PRMT1', 'UMPS', 'HSBP1', 'FTO', 'PRDX5', 'DNAJB2', 'DCTPP1', 'HSPA1A', 'HSPA2', 'HSPA4', 'HSPA5', 'HSPA6', 'WDR77', 'HSPA8', 'PLTP', 'PLSCR1', 'HSPB1', 'SMYD3', 'VCP', 'HSP90AA1', 'HSP90AB1', 'EXOSC10', 'WARS1', 'WAS', 'S100A16', 'EIF4H', 'PNN', 'CLIP2', 'LMCD1', 'GDF15', 'POLA1', 'TNPO2', 'EEF1E1', 'VPS4B', 'POLR2A', 'POLR2B', 'BAG5', 'POLR2E', 'BAG3', 'POLR1C', 'POLR2H', 'PPIL4', 'BCCIP', 'GEMIN5', 'PTPN23', 'DDX56', 'BRCC3', 'MACROH2A1', 'SAMHD1', 'NIBAN2', 'IDE', 'XPO1', 'XRCC5', 'CRABP1', 'CRABP2', 'IFI35', 'PPIA', 'PPID', 'YWHAB', 'YWHAE', 'ATF6B', 'YWHAG', 'UBLCP1', 'YWHAZ', 'SF1', 'PRDX6', 'CRK', 'PPM1A', 'PPM1B', 'PPM1G', 'PPP1CA', 'PPP1CB', 'PPP1CC', 'CRYAB', 'PPP1R7', 'REXO2', 'PPP2R1A', 'PTPA', 'MAPK14', 'PPP2R5D', 'CSE1L', 'IGFBP3', 'PPP5C', 'PPT1', 'ISG15', 'CTR9', 'PPM1F', 'CSNK2A1', 'CSNK2A2', 'CSNK2B', 'CSRP1', 'HSPB6', 'PRKACA', 'PRKACB', 'SAFB2', 'CSTB', 'UBE2F', 'PRKAG1', 'CSTF3', 'PRKCB', 'APPL1', 'TSPYL5', 'PRKCD', 'CTBP1', 'TNKS1BP1', 'PRKCI', 'CAVIN1', 'PRKDC', 'MAPK1', 'CTNNB1', 'CTNND1', 'MAPK3', 'CTPS1', 'MAP2K1', 'MAP2K2', 'CTSG', 'CTSL', 'EIF2AK2', 'TOR1AIP1', 'SF3B5', 'AQR', 'CRTC2', 'SART3', 'PRPF31', 'TCTN3', 'IRF2BP2', 'SERBP1', 'ILF2', 'ILF3', 'ILK', 'IMPDH2', 'ZBTB8OS', 'NOC2L', 'BCLAF1', 'EIF4A3', 'PAXX', 'PSMA1', 'PSMA2', 'PSMA3', 'PSMA4', 'MATR3', 'PSMA5', 'PSMA6', 'PSMA7', 'PSMB1', 'PSMB2', 'PSMB3', 'PSMB4', 'EIF3E', 'PSMB5', 'PSMB7', 'PSMB6', 'PSMB8', 'PSMB9', 'PSMB10', 'PSMC3', 'PNO1', 'PSMC5', 'PSMC6', 'PSMD1', 'PSMD2', 'SCRN1', 'PSMD4', 'RNF40', 'PSMD8', 'PSMD9', 'PSMD10', 'PRPF6', 'PSMD13', 'PTBP1', 'WNK1', 'NSUN2', 'DDB1', 'ITGB3', 'EIF6', 'TSN', 'ZYX', 'PTK2', 'DDX1', 'DDX3X', 'DDX5', 'DDX6', 'HP1BP3', 'ITPA', 'ITPKB', 'DHX9', 'COPS7A', 'PTMA', 'DHX15', 'PTMS', 'DFFA', 'JUP', 'PTPN6', 'PTPN11', 'PTPN12', 'DDX46', 'KARS1', 'ADPRS', 'SYK', 'TELO2', 'PTPRN', 'CTNNBIP1', 'UBAP2L', 'ANKRD2', 'PURA', 'PURB', 'USP7', 'DKC1', 'DLD', 'DLG1', 'ANP32E', 'DLST', 'RBM8A', 'DMD', 'USP15', 'KLK1', 'MVP', 'DNASE1', 'DNASE1L1', 'THRAP3', 'DNASE1L3', 'BAG6', 'DDX39B', 'SH3BGRL2', 'UBE2Z', 'CCS', 'RAC1', 'USP47', 'RBX1', 'DNMT1', 'KPNB1', 'KPNA2', 'KPNA3', 'KPNA4', 'RAD23A', 'TNPO1', 'HNRNPDL', 'DOK1', 'IPO5', 'RAD23B', 'PCNP', 'PITHD1', 'RAN', 'RANBP1', 'RANBP2', 'TIGAR', 'RANGAP1', 'KRT14', 'RAP1GDS1', 'SRA1', 'RARS1', 'GRWD1', 'PDCD6', 'OXR1', 'DSG1', 'DSP', 'RBBP4', 'DSPP', 'RBBP7', 'RBP5', 'DUSP3', 'RBP1', 'RBP2', 'XAB2', 'DUT', 'HNRNPA3', 'DNAJB6', 'SMC4', 'RECQL', 'RPSA', 'UPF1', 'LBR', 'HUWE1', 'IPO4', 'RFC4', 'RFC5', 'CHMP4B', 'THOC2', 'PQBP1', 'PTPN18', 'PPCS', 'SYAP1', 'ARPC5', 'ACTR3', 'ACTR2', 'RGS10', 'CSRP3', 'LGALS3', 'EEF1A1', 'ARPC2', 'LGALS9', 'CUL5', 'LIG1', 'USP5', 'LRPPRC', 'EEF1D', 'EEF1G', 'ISOC2', 'TAF3', 'OPTN', 'TRNT1', 'FXR1', 'APPL2', 'DAZAP1', 'LMNA', 'G3BP1', 'LMNB1', 'EGFR', 'ZFHX4', 'MAP1S', 'RNH1', 'LMO7', 'HNRNPUL2', 'PABPN1', 'TRIM28', 'SBDS', 'EIF4B', 'ZMAT2', 'EIF4E', 'EIF4G1', 'ANP32A', 'COPS4', 'SMU1', 'BOLA2', 'SLTM', 'CHCHD2', 'ELANE', 'UBA6', 'ELAVL1', 'ALYREF', 'JPT1', 'TAF15', 'ADI1', 'DHRS2', 'NHEJ1', 'LYN', 'DDX39A', 'PSMD14', 'RPA2', 'ENO1', 'RPA1', 'MTDH', 'RPL4', 'RPL5', 'PBXIP1', 'RPL6', 'SF3A2', 'MAD2L1', 'RPL10', 'RPL15', 'PPP6R3', 'HNRNPR', 'CPSF7', 'TDRP']	0.18691398287810843	Cellular Component
GO:0071005	U2-type precatalytic spliceosome	cellular_component	2.7995496519376844e-10	8.329980756803262e-09	32	4582	50	['DHX16', 'SART1', 'PRPF31', 'LSM6', 'SF3B4', 'SF3B3', 'TXNL4A', 'SF3B1', 'PRPF4', 'SF3A1', 'ZMAT2', 'SF3A3', 'SMU1', 'SNU13', 'PRPF6', 'LSM2', 'PRPF8', 'SNRPA1', 'SRRM2', 'SNRPD1', 'SNRPD2', 'SNRPD3', 'LSM8', 'SNRPE', 'SNRPF', 'SNRPG', 'SNRNP200', 'SF3B2', 'SF3A2', 'SF3B5', 'LSM3', 'EFTUD2']	0.64	Cellular Component
GO:0001533	cornified envelope	cellular_component	6.850611301289801e-10	2.000632226321114e-08	29	4582	44	['IVL', 'FLG', 'KRT1', 'KRT2', 'TGM1', 'JUP', 'CDSN', 'KRT10', 'PI3', 'DSC1', 'DSC2', 'DSC3', 'DSG1', 'DSG2', 'DSG3', 'DSP', 'SPRR1A', 'ANXA1', 'LORICRIN', 'PKP3', 'SPRR3', 'CSTA', 'PKP1', 'EVPL', 'DSG4', 'HRNR', 'FLG2', 'SCEL', 'PPL']	0.6590909090909091	Cellular Component
GO:0005839	proteasome core complex	cellular_component	7.148427999408173e-10	2.04964926455758e-08	14	4582	14	['PSMA1', 'PSMA2', 'PSMA3', 'PSMA4', 'PSMA5', 'PSMA6', 'PSMA7', 'PSMB1', 'PSMB2', 'PSMB3', 'PSMB4', 'PSMB5', 'PSMB6', 'PSMB7']	1.0	Cellular Component
GO:0030141	secretory granule	cellular_component	8.449895294797086e-10	2.3795508714098226e-08	36	4582	59	['MPO', 'KLK11', 'SNAPIN', 'DEFA5', 'ATP6V1A', 'GAL', 'THBS1', 'KLK7', 'KLK6', 'KLK10', 'OXT', 'STXBP1', 'STXBP2', 'STXBP3', 'CCL28', 'PTPRN', 'AVP', 'PTPRN2', 'SRGN', 'SCG2', 'VAMP7', 'CMA1', 'KLK8', 'ELANE', 'LACRT', 'LTF', 'KLK5', 'CHGB', 'KLK3', 'KLK13', 'CTSG', 'KLK1', 'CRHBP', 'RAB27B', 'VEGFA', 'SPESP1']	0.5932203389830508	Cellular Component
GO:0005635	nuclear envelope	cellular_component	1.2862562391207832e-09	3.5586422615675004e-08	70	4582	161	['NPC1', 'S100A6', 'TPR', 'NELL1', 'BROX', 'MYOF', 'PARP1', 'RAN', 'RANBP1', 'RANBP2', 'RANGAP1', 'ATF6', 'ABCF1', 'FXR1', 'IPO9', 'CSE1L', 'CHMP4A', 'CHMP6', 'IPO8', 'NUP155', 'IPO7', 'LMNA', 'LMNB1', 'MGST2', 'MGST3', 'UBE2I', 'NUP107', 'CENPF', 'CLIC1', 'LMO7', 'CALR', 'MTOR', 'CBX5', 'POLA1', 'CHMP5', 'ANXA11', 'PGRMC2', 'PAFAH1B1', 'NUP210', 'INSR', 'RTN4', 'NUP88', 'NUP98', 'RBM15B', 'NUP133', 'BAX', 'TOR1A', 'NUP205', 'TMPO', 'PLA2G4A', 'TOR4A', 'TOR1B', 'NUP188', 'NUP93', 'EMD', 'DHRS2', 'LBR', 'GNAZ', 'MAPK3', 'TOR3A', 'XPO1', 'CHMP4B', 'DCTN1', 'CHMP2A', 'TOR1AIP1', 'TNPO3', 'NUP160', 'TMEM33', 'SEC13', 'KPNB1']	0.43478260869565216	Cellular Component
GO:0030424	axon	cellular_component	1.7675525761318835e-09	4.8059145044137593e-08	60	4582	131	['SEMA3A', 'BOC', 'NEFM', 'KIF13B', 'VIM', 'CNTN4', 'NEFL', 'NPTN', 'ROBO4', 'BIN1', 'IGF1R', 'CALB1', 'GHRL', 'MYOT', 'HMCN2', 'COMT', 'NRCAM', 'ACADM', 'PPT1', 'MAP4', 'MAPT', 'BSG', 'ACTBL2', 'NTRK2', 'PCLO', 'CNTN5', 'NTRK3', 'HTT', 'GARS1', 'L1CAM', 'INSR', 'ACTB', 'ROR1', 'POTEF', 'RAP1GAP2', 'ACTG1', 'SYT1', 'NFASC', 'ADGRL1', 'TMEM108', 'C4A', 'POTEI', 'MME', 'RET', 'ATP1A3', 'SNCA', 'DCTN1', 'NEXN', 'RAB5A', 'PALLD', 'GSK3A', 'CNTN2', 'CCK', 'ADGRL3', 'CNTN6', 'CNTN1', 'CD200', 'PTK7', 'NRP2', 'NRP1']	0.4580152671755725	Cellular Component
